category,filename,ground_truth,detected,fusion_score,fusion_mode,ai_specific,broadcast_trap,high_score_override,zv_count,zv_lower_third_roi_count,of_count,of_max_area_ratio,iw_best_similarity,iw_matched,flux_found,flux_similarity,flux_similarity_std,flux_method,ai_style_prob,ai_style_detected,flux_fft_score,fft_bonus,flux_combined,tc_score,tc_detected,tc_frame_diff_variance,tc_of_smoothness,tc_luminance_temporal_std,tc_bonus,fft_score,of_texture_variance_mean,of_low_texture_roi_count,of_wide_lower_roi_count,of_corner_compact_roi_count,of_lower_third_roi_ratio,of_upper_third_roi_ratio,of_center_roi_ratio,of_wide_top_bottom_count,broadcast_scoreboard_trap,broadcast_billboard_trap,broadcast_pattern_trap,broadcast_lower_third_pattern,broadcast_scoreboard_pattern,broadcast_billboard_pattern,freq_hf_ratio_mean,c2pa_found,c2pa_ai,c2pa_generator,duration_s
adv_fp_trap,vMix - iSoccer Plus Package.mp4,0,1,4.0,ai_score=4;ai_specific=1;lower_third_ok=1;lower_third_effective=1;c2pa_ai=0;flux=0;ai_style_prob=0.28;flux_fft_score=0;fft_bonus=0;tc_score=2;tc_bonus=0;soft_threshold=1;soft_threshold_min=4,1,0,0,0,0,25,0.116036,0.0,,0,0.2795322655235736,0.0,clip+fft,0.2795322655235736,0,0,0,0,2,1,0.0001385753126162536,7.294714019508672,16.21400612292431,0,0.0,424.8482,10,0,2,0.28,0.56,0.16,0,0,0,0,0,0,0,0.5708,0,0,,6.77
adv_fp_trap,w4znQhW2ZKc_FINAL FANTASY VII REMAKE INTERGRADE - Red XIII 3D .mp4,0,0,3.0,ai_score=3;ai_specific=1;lower_third_ok=1;lower_third_effective=1;c2pa_ai=0;flux=0;ai_style_prob=0.45;flux_fft_score=0;fft_bonus=0;tc_score=2;tc_bonus=0;soft_threshold_min=4,1,0,0,4,2,7,0.018156,0.0,,0,0.44986358431606316,0.0,clip+fft,0.44986358431606316,0,0,0,0,2,1,4.276648840027126e-05,2.5042246901284955,7.945103032368225,0,0.0,181.1002,4,0,1,0.0,0.4286,0.5714,0,0,0,1,0,1,1,0.5394,0,0,,6.48
adv_fp_trap,Why is the Walk at King's Cross Tube so long_.mp4,0,1,6.0,ai_score=6;ai_specific=1;lower_third_ok=1;lower_third_effective=1;c2pa_ai=0;flux=0;ai_style_prob=0.41;flux_fft_score=0;fft_bonus=0;tc_score=1;tc_bonus=0;soft_threshold_min=4,1,0,0,0,0,10,0.005273,0.0,,0,0.40769211742503175,0.0,clip+fft,0.40769211742503175,0,0,0,0,1,0,0.0029005313694661188,1.0588926547791695,10.358849422798281,0,0.0,0.0074,10,0,7,0.1,0.7,0.2,0,0,0,0,0,0,0,0.5835,0,0,,0.70
adv_fp_trap,wRzfrOVTmpI_London billboard advertising.mp4,0,0,3.0,ai_score=3;ai_specific=0;lower_third_ok=0;lower_third_effective=0;c2pa_ai=0;flux=0;ai_style_prob=0.34;flux_fft_score=0;fft_bonus=0;tc_score=2;tc_bonus=0;soft_threshold_min=4;guard_of_penalty=1;guard_no_ai_specific=1,0,1,0,0,0,21,0.021903,0.0,,0,0.33888823601427764,0.0,clip+fft,0.33888823601427764,0,0,0,0,2,1,0.00010622947273248344,0.8509412787785042,3.5745896883757835,0,0.0,15.8728,19,0,9,0.381,0.619,0.0,0,0,0,0,0,0,0,0.4163,0,0,,6.56
adv_fp_trap,X_eyFsw-Jto_Broadcast News Opening Intro ｜ Green Screen Lower .mp4,0,1,4.0,ai_score=4;ai_specific=1;lower_third_ok=1;lower_third_effective=1;c2pa_ai=0;flux=0;ai_style_prob=0.34;flux_fft_score=0;fft_bonus=0;tc_score=2;tc_bonus=0;soft_threshold=1;soft_threshold_min=4,1,0,0,0,0,60,0.006769,0.0,,0,0.34026085575069687,0.0,clip+fft,0.34026085575069687,0,0,0,0,2,1,0.0005087446069657304,0.6038957120347976,2.4565170747587155,0,0.0,14.5993,54,0,12,0.4167,0.3,0.2833,0,0,0,0,0,0,0,0.5798,0,0,,5.44
adv_fp_trap,y600GTZpGig_News Titles – Animated Titles and Lower Thirds Aft.mp4,0,0,5.0,ai_score=5;ai_specific=0;lower_third_ok=0;lower_third_effective=0;c2pa_ai=0;flux=0;ai_style_prob=0.38;flux_fft_score=0;fft_bonus=0;tc_score=3;tc_bonus=0;soft_threshold_min=4;guard_no_ai_specific=1;guard_lowerthird_without_ai=1,0,1,0,0,0,14,0.00114,0.0,,0,0.37645987555863436,0.0,clip+fft,0.37645987555863436,0,0,0,0,3,1,6.668927969114457e-06,5.264066884867292,3.9700108431365866,0,0.0,57.3383,11,0,6,0.9286,0.0,0.0714,0,0,0,0,0,0,0,0.4313,0,0,,6.76
adv_fp_trap,yhZGmljMHJA_Broadcast News Lower Thirds   MOGRT for Premiere P.mp4,0,0,2.0,ai_score=2;ai_specific=1;lower_third_ok=1;lower_third_effective=1;c2pa_ai=0;flux=0;ai_style_prob=0.27;flux_fft_score=0;fft_bonus=0;tc_score=2;tc_bonus=0;soft_threshold_min=4,1,0,0,0,0,39,0.068247,0.5,,0,0.27486447579349566,0.0,clip+fft,0.27486447579349566,0,0,0,0,2,1,5.712460851867399e-06,2.5310716356358336,0.7710443658730352,0,0.0,212.9901,19,0,4,0.2821,0.2051,0.5128,0,0,0,1,0,1,0,0.5633,0,0,,6.11
adv_fp_trap,YmMSDXL-Ykg_Where's New Zealand's Ad Billboards？？.mp4,0,0,1.0,ai_score=1;ai_specific=0;lower_third_ok=1;lower_third_effective=0;c2pa_ai=0;flux=0;ai_style_prob=0.36;flux_fft_score=0;fft_bonus=0;tc_score=2;tc_bonus=0;soft_threshold_min=4;guard_no_ai_specific=1,0,0,0,0,0,0,0.0,0.5,,0,0.36274992820576857,0.0,clip+fft,0.36274992820576857,0,0,0,0,2,1,8.34617445912349e-05,1.0581409204199206,1.8352415820658095,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.5303,0,0,,6.67
adv_fp_trap,YTDown.com_YouTube_SportCam-Football-live-video-with-Scoreb_Media_NQ20wYN0mI8_003_360p.mp4,0,0,3.0,ai_score=3;ai_specific=1;lower_third_ok=1;lower_third_effective=1;c2pa_ai=0;flux=0;ai_style_prob=0.27;flux_fft_score=0;fft_bonus=0;tc_score=1;tc_bonus=0;soft_threshold_min=4,1,0,0,0,0,3,0.026723,0.0,,0,0.2685524510549895,0.0,clip+fft,0.2685524510549895,0,0,0,0,1,0,0.0006075726102519427,2.2633431867826674,31.5687690315013,0,0.0,6.8398,3,0,2,0.0,1.0,0.0,0,0,0,0,0,0,0,0.5226,0,0,,0.83
adv_fp_trap,YTDown.com_YouTube_Why-is-the-Walk-at-King-s-Cross-Tube-so-_Media_JSMEyinptzk_001_1080p.mp4,0,0,3.0,ai_score=3;ai_specific=1;lower_third_ok=1;lower_third_effective=1;c2pa_ai=0;flux=0;ai_style_prob=0.40;flux_fft_score=0;fft_bonus=0;tc_score=1;tc_bonus=0;soft_threshold_min=4,1,0,0,0,0,23,0.022193,0.0,,0,0.4005920952938233,0.0,clip+fft,0.4005920952938233,0,0,0,0,1,0,0.002870554317003467,1.126661302043217,10.353174581319838,0,0.0,256.4508,17,0,6,0.3043,0.5217,0.1739,0,0,0,1,0,1,0,0.4386,0,0,,5.33
